3.002960040187264923e+00
6.363805033292633340e+01
2.136256736663663602e+01
7.424607614664230937e+01
7.237265675788780328e+00
3.030473324534182833e+00
8.858484310001865936e+01
6.559597338876213257e+01
1.416326349956587016e+01
7.688834171232429071e+01
6.155182245207848268e+01
8.447847712800599140e+01
2.663685254349804410e+01
5.289509432820828749e+01
4.140830280327688229e+01
6.351863821249045827e+01
8.976693203272790811e+01
0.000000000000000000e+00
7.268746428852422525e+01
2.771101448936546774e+01
5.139655302520133517e+01
4.720480215043815519e+01
3.003207166886515012e+00
7.830799217611605911e+01
5.809004077082165907e+01
7.064359608869311558e+01
5.307622653684642700e+01
0.000000000000000000e+00
4.113902105207750992e+01
1.226041552384929822e+01
7.194570642193352228e+01
4.915476483075048719e+01
1.000246396455630293e+00
0.000000000000000000e+00
3.003701420285016077e+00
1.816059018411591808e+01
2.000492792911260587e+00
1.079012606800491767e+02
9.943386911074934176e+01
2.351344167421445874e+01
1.037186016054326529e+02
2.616531317662822786e+01
1.340600028311279956e+01
7.512100727213980633e+01
5.025680346431187218e+01
2.725097368642135365e+01
9.297495608502302389e+01
4.945286612632175149e+01
4.705103034813926399e+01
9.069894443304035292e+01
6.720830329348923726e+01
5.861390226085197952e+01
0.000000000000000000e+00
0.000000000000000000e+00
9.520918803902119976e+01
1.010157774319999469e+01
0.000000000000000000e+00
4.473337890773031233e+01
6.038810654052601024e+01
9.194221705328487815e+00
2.780183568582867437e+01
3.803737777733014980e+01
3.223470326578688372e+01
2.927028110668777572e+01
4.539405434266681993e+01
6.924701141386876202e+01
2.687926897703735918e+01
3.080833250166422843e+01
2.410979657491819950e+01
0.000000000000000000e+00
1.307795099421398675e+02
6.331505323288251930e+01
4.041893848623299590e+00
0.000000000000000000e+00
5.627537270793325774e+01
7.184583136884664611e+01
6.192620510954062851e+00
8.884562327524035652e+01
2.002467613523343903e+00
5.004934496803067567e+00
1.219790357154709071e+01
1.647862458748356218e+01
5.076640415808891582e+00
6.378671389333838704e+01
3.108371248973572776e+01
3.389398533292888516e+01
9.108812940488027721e+01
9.471837073004803642e+01
8.626786636895322147e+01
6.223944060302943626e+01
7.824043439710898440e+01
